COD. UF,UF,CODMUN7,NOME DO MUNICÍPIO,POP20,POP21,POP22
21,MA,2104503,Governador Archer,10886,10931,10294
21,MA,2104552,Governador Edison Lobão,18520,18740,18375
21,MA,2104602,Governador Eugênio Barros,16882,14703,13918
21,MA,2104628,Governador Luiz Rocha,7841,7878,7061
21,MA,2104651,Governador Newton Bello,10151,10121,10708
21,MA,2104677,Governador Nunes Freire,25539,25502,22754
21,MA,2104701,Graça Aranha,6261,6261,6012
21,MA,2104800,Grajaú,70065,70692,73942
21,MA,2104909,Guimarães,11997,11966,10285
21,MA,2105005,Humberto de Campos,28932,29143,25656
21,MA,2105104,Icatu,27269,27423,24719
21,MA,2105153,Igarapé do Meio,14324,14470,13483
21,MA,2105203,Igarapé Grande,11387,11453,10222
21,MA,2105302,Imperatriz,259337,259980,273027
21,MA,2105351,Itaipava do Grajaú,16005,16158,13847
21,MA,2105401,Itapecuru Mirim,68723,69233,65721
21,MA,2105427,Itinga do Maranhão,26068,26134,23904
21,MA,2105450,Jatobá,10310,10464,8239
21,MA,2105476,Jenipapo dos Vieiras,17040,17123,17066
21,MA,2105500,João Lisboa,23740,23677,24609
21,MA,2105609,Joselândia,16198,16228,14942
21,MA,2105658,Junco do Maranhão,4392,4334,5146
21,MA,2105708,Lago da Pedra,50616,50959,44422
21,MA,2105807,Lago do Junco,10869,10900,9491
21,MA,2105906,Lago Verde,16314,16369,14678
21,MA,2105922,Lagoa do Mato,11265,11280,10583
21,MA,2105948,Lago dos Rodrigues,8857,8841,8755
21,MA,2105963,Lagoa Grande do Maranhão,11464,11534,11417
21,MA,2105989,Lajeado Novo,7602,7653,7051
21,MA,2106003,Lima Campos,11918,11943,11320
21,MA,2106102,Loreto,12214,12271,11526
21,MA,2106201,Luís Domingues,6984,7016,7159
21,MA,2106300,Magalhães de Almeida,20029,20228,13747
21,MA,2106326,Maracaçumé,21586,21773,21106
21,MA,2106359,Marajá do Sena,7775,7757,7200
21,MA,2106375,Maranhãozinho,16511,16754,13797
21,MA,2106409,Mata Roma,16977,17122,16919
21,MA,2106508,Matinha,23482,23591,21808
21,MA,2106607,Matões,33943,34099,31954
21,MA,2106631,Matões do Norte,17033,17316,17582
21,MA,2106672,Milagres do Maranhão,8483,8502,8812
21,MA,2106706,Mirador,21031,21045,20998
21,MA,2106755,Miranda do Norte,28754,29121,20562
21,MA,2106805,Mirinzal,15011,15059,13958
21,MA,2106904,Monção,33664,33888,27620
21,MA,2107001,Montes Altos,9111,9064,10286
21,MA,2107100,Morros,19572,19708,18054
21,MA,2107209,Nina Rodrigues,14642,14826,12477
21,MA,2107258,Nova Colinas,5427,5469,5021
21,MA,2107308,Nova Iorque,4682,4682,4308
21,MA,2107357,Nova Olinda do Maranhão,21080,21228,14277
21,MA,2107407,Olho d'Água das Cunhãs,19561,19616,17937
21,MA,2107456,Olinda Nova do Maranhão,14836,14968,13320
21,MA,2107506,Paço do Lumiar,123747,125265,145752
21,MA,2107605,Palmeirândia,19781,19840,21056
21,MA,2107704,Paraibano,21479,21571,19530
21,MA,2107803,Parnarama,35008,35108,31179
21,MA,2107902,Passagem Franca,19137,19253,17244
21,MA,2108009,Pastos Bons,19583,19693,18724
21,MA,2108058,Paulino Neves,16166,16295,17054
21,MA,2108108,Paulo Ramos,21066,21092,20183
21,MA,2108207,Pedreiras,39191,39153,36980
21,MA,2108256,Pedro do Rosário,25354,25560,24260
21,MA,2108306,Penalva,38731,38987,32436
21,MA,2108405,Peri Mirim,14345,14371,11093
21,MA,2108454,Peritoró,23364,23530,20471
21,MA,2108504,Pindaré-Mirim,33065,33186,29440
21,MA,2108603,Pinheiro,83777,84160,85054
21,MA,2108702,Pio XII,21379,21274,21941
21,MA,2108801,Pirapemas,18720,18814,14819
21,MA,2108900,Poção de Pedras,17595,17321,17133
21,MA,2109007,Porto Franco,24092,24294,23565
21,MA,2109056,Porto Rico do Maranhão,5955,5936,5961
21,MA,2109106,Presidente Dutra,48036,48264,45102
21,MA,2109205,Presidente Juscelino,12838,12939,11293
21,MA,2109239,Presidente Médici,7070,7124,4575
21,MA,2109270,Presidente Sarney,19069,19217,17542
21,MA,2109304,Presidente Vargas,11261,11328,9616
21,MA,2109403,Primeira Cruz,15431,15545,13095
21,MA,2109452,Raposa,31177,31586,31667
21,MA,2109502,Riachão,20334,20288,22153
21,MA,2109551,Ribamar Fiquene,7825,7859,7424
21,MA,2109601,Rosário,42994,43243,36688
21,MA,2109700,Sambaíba,5679,5686,5568
21,MA,2109759,Santa Filomena do Maranhão,7826,7878,6698
21,MA,2109809,Santa Helena,42483,42829,41221
21,MA,2109908,Santa Inês,89489,89927,85261
21,MA,2110005,Santa Luzia,72887,73105,57189
21,MA,2110039,Santa Luzia do Paruá,25371,25487,23413
21,MA,2110104,Santa Quitéria do Maranhão,25764,25884,23782
21,MA,2110203,Santa Rita,38298,38732,35231
21,MA,2110237,Santana do Maranhão,13547,13704,10325
21,MA,2110278,Santo Amaro do Maranhão,16034,16219,13193
21,MA,2110302,Santo Antônio dos Lopes,14522,14516,14298
21,MA,2110401,São Benedito do Rio Preto,18717,18769,18306
21,MA,2110500,São Bento,45604,45989,46307
21,MA,2110609,São Bernardo,28667,28825,26899
21,MA,2110658,São Domingos do Azeitão,7420,7448,7937
21,MA,2110708,São Domingos do Maranhão,34384,34391,33837
21,MA,2110807,São Félix de Balsas,4562,4540,4402
21,MA,2110856,São Francisco do Brejão,11941,12082,8837
21,MA,2110906,São Francisco do Maranhão,12218,12226,12049
21,MA,2111003,São João Batista,20701,20736,18559
21,MA,2111029,São João do Carú,15787,15768,12297
21,MA,2111052,São João do Paraíso,11193,11207,9622
21,MA,2111078,São João do Soter,18645,18746,16083
21,MA,2111102,São João dos Patos,25996,26063,25452
21,MA,2111201,São José de Ribamar,179028,180345,269657
21,MA,2111250,São José dos Basílios,7640,7639,6977
21,MA,2111300,São Luís,1108975,1115932,1061374
21,MA,2111409,São Luís Gonzaga do Maranhão,18727,18600,17870
21,MA,2111508,São Mateus do Maranhão,41579,41750,38902
21,MA,2111532,São Pedro da Água Branca,12735,12779,14379
21,MA,2111573,São Pedro dos Crentes,4684,4700,5764
21,MA,2111607,São Raimundo das Mangabeiras,18980,19090,18593
21,MA,2111631,São Raimundo do Doca Bezerra,5131,5028,5646
21,MA,2111672,São Roberto,6789,6856,4548
21,MA,2111706,São Vicente Ferrer,22350,22452,19446
21,MA,2111722,Satubinha,14096,14274,8821
21,MA,2111748,Senador Alexandre Costa,11214,11285,10087
21,MA,2111763,Senador La Rocque,14050,13981,14688
21,MA,2111789,Serrano do Maranhão,10299,10343,10194
21,MA,2111805,Sítio Novo,18160,18237,16626
21,MA,2111904,Sucupira do Norte,10634,10631,10247
21,MA,2111953,Sucupira do Riachão,5676,5692,4966
21,MA,2112001,Tasso Fragoso,8582,8642,8891
21,MA,2112100,Timbiras,29183,29241,26501
21,MA,2112209,Timon,170222,171317,175044
21,MA,2112233,Trizidela do Vale,22112,22223,22438
21,MA,2112274,Tufilândia,5854,5868,5502
21,MA,2112308,Tuntum,42040,42242,34411
21,MA,2112407,Turiaçu,35709,35811,37522
21,MA,2112456,Turilândia,25868,26112,31875
21,MA,2112506,Tutóia,59398,59927,53346
21,MA,2112605,Urbano Santos,33459,33791,32792
21,MA,2112704,Vargem Grande,57168,57813,48430
21,MA,2112803,Viana,52649,52852,51449
21,MA,2112852,Vila Nova dos Martírios,13598,13800,10138
21,MA,2112902,Vitória do Mearim,32861,32956,30478
21,MA,2113009,Vitorino Freire,31522,31520,30067
21,MA,2114007,Zé Doca,51956,52190,40786
22,PI,2200053,Acauã,7102,7119,6422
22,PI,2200103,Agricolândia,5131,5123,4962
22,PI,2200202,Água Branca,17470,17525,17642
22,PI,2200251,Alagoinha do Piauí,7665,7678,6819
22,PI,2200277,Alegrete do Piauí,4918,4921,4571
22,PI,2200301,Alto Longá,14339,14371,13185
22,PI,2200400,Altos,40605,40681,46826
22,PI,2200459,Alvorada do Gurguéia,5445,5469,5327
22,PI,2200509,Amarante,17604,17609,17194
22,PI,2200608,Angical do Piauí,6783,6779,6827
22,PI,2200707,Anísio de Abreu,9938,9994,9401
22,PI,2200806,Antônio Almeida,3170,3175,3155
22,PI,2200905,Aroazes,5827,5819,5369
22,PI,2200954,Aroeiras do Itaim,2551,2551,2709
22,PI,2201002,Arraial,4720,4713,4519
22,PI,2201051,Assunção do Piauí,7863,7879,7467
22,PI,2201101,Avelino Lopes,11326,11361,10806
22,PI,2201150,Baixa Grande do Ribeiro,11671,11751,13273
22,PI,2201176,Barra D'Alcântara,3952,3953,3998
22,PI,2201200,Barras,47185,47298,47909
22,PI,2201309,Barreiras do Piauí,3352,3356,3271
22,PI,2201408,Barro Duro,7027,7022,6641
22,PI,2201507,Batalha,26905,26951,26300
22,PI,2201556,Bela Vista do Piauí,4030,4044,4093
22,PI,2201572,Belém do Piauí,3587,3607,3425
22,PI,2201606,Beneditinos,10473,10479,9803
22,PI,2201705,Bertolínia,5507,5512,5579
22,PI,2201739,Betânia do Piauí,6210,6214,6222
22,PI,2201770,Boa Hora,6815,6848,6989
22,PI,2201804,Bocaina,4505,4509,4078
22,PI,2201903,Bom Jesus,25387,25584,28857
22,PI,2201919,Bom Princípio do Piauí,5651,5670,5636
22,PI,2201929,Bonfim do Piauí,5685,5700,5918
22,PI,2201945,Boqueirão do Piauí,6426,6443,6594
22,PI,2201960,Brasileira,8347,8364,8438
22,PI,2201988,Brejo do Piauí,3848,3824,3899
22,PI,2202000,Buriti dos Lopes,19807,19832,19545
22,PI,2202026,Buriti dos Montes,8264,8282,7440
22,PI,2202059,Cabeceiras do Piauí,10630,10671,10001
22,PI,2202075,Cajazeiras do Piauí,3573,3586,3113
22,PI,2202083,Cajueiro da Praia,7674,7704,7963
22,PI,2202091,Caldeirão Grande do Piauí,5781,5786,5503
22,PI,2202109,Campinas do Piauí,5620,5628,4948
22,PI,2202117,Campo Alegre do Fidalgo,5069,5093,4605
22,PI,2202133,Campo Grande do Piauí,5965,5987,6011
22,PI,2202174,Campo Largo do Piauí,7311,7342,7422
22,PI,2202208,Campo Maior,46893,46950,45252
22,PI,2202251,Canavieira,3944,3938,3409
22,PI,2202307,Canto do Buriti,21258,21326,19355
22,PI,2202406,Capitão de Campos,11445,11471,11108
22,PI,2202455,Capitão Gervásio Oliveira,4114,4127,3974
22,PI,2202505,Caracol,10964,11009,10326
22,PI,2202539,Caraúbas do Piauí,5890,5910,5626
22,PI,2202554,Caridade do Piauí,5085,5102,5040
22,PI,2202604,Castelo do Piauí,19715,19716,19266
22,PI,2202653,Caxingó,5451,5477,5497
22,PI,2202703,Cocal,27845,27901,28121
22,PI,2202711,Cocal de Telha,4899,4908,4927
22,PI,2202729,Cocal dos Alves,6168,6180,6362
22,PI,2202737,Coivaras,4032,4044,4110
22,PI,2202752,Colônia do Gurguéia,6516,6545,6157
22,PI,2202778,Colônia do Piauí,7661,7665,6991
22,PI,2202802,Conceição do Canindé,4807,4811,4943
22,PI,2202851,Coronel José Dias,4685,4688,4243
22,PI,2202901,Corrente,26709,26771,27419
22,PI,2203008,Cristalândia do Piauí,8323,8350,7369
22,PI,2203107,Cristino Castro,10444,10464,10509
22,PI,2203206,Curimatá,11426,11461,11044
22,PI,2203230,Currais,4968,4982,4832
22,PI,2203255,Curralinhos,4459,4475,4396
22,PI,2203271,Curral Novo do Piauí,5367,5390,5073
22,PI,2203305,Demerval Lobão,13840,13862,16359
22,PI,2203354,Dirceu Arcoverde,7029,7046,7061
22,PI,2203404,Dom Expedito Lopes,6922,6940,6315
22,PI,2203420,Domingos Mourão,4354,4352,4071
22,PI,2203453,Dom Inocêncio,9565,9574,9036
22,PI,2203503,Elesbão Veloso,14575,14550,13574
22,PI,2203602,Eliseu Martins,4930,4943,4377
22,PI,2203701,Esperantina,39848,39953,40968
22,PI,2203750,Fartura do Piauí,5319,5330,5284
22,PI,2203800,Flores do Piauí,4462,4461,4415
22,PI,2203859,Floresta do Piauí,2560,2561,2334
22,PI,2203909,Floriano,60025,60111,62593
22,PI,2204006,Francinópolis,5347,5345,4506
22,PI,2204105,Francisco Ayres,4323,4300,4407
22,PI,2204154,Francisco Macedo,3200,3216,2921
22,PI,2204204,Francisco Santos,9372,9423,8257
22,PI,2204303,Fronteiras,11659,11690,10293
22,PI,2204352,Geminiano,5460,5477,5447
22,PI,2204402,Gilbués,10694,10698,10926
22,PI,2204501,Guadalupe,10497,10496,10305
22,PI,2204550,Guaribas,4568,4573,4281
22,PI,2204600,Hugo Napoleão,3879,3880,3526
22,PI,2204659,Ilha Grande,9457,9487,9207
22,PI,2204709,Inhuma,15319,15330,14803
22,PI,2204808,Ipiranga do Piauí,9838,9863,9275
22,PI,2204907,Isaías Coelho,8566,8582,7782
22,PI,2205003,Itainópolis,11551,11571,10614
22,PI,2205102,Itaueira,11028,11037,9939
22,PI,2205151,Jacobina do Piauí,5729,5718,5630
22,PI,2205201,Jaicós,19170,19233,17408
22,PI,2205250,Jardim do Mulato,4513,4522,4178
22,PI,2205276,Jatobá do Piauí,4875,4885,4495
22,PI,2205300,Jerumenha,4447,4443,4435
22,PI,2205359,João Costa,3005,3003,2971
22,PI,2205409,Joaquim Pires,14376,14396,13893
22,PI,2205458,Joca Marques,5466,5488,5390
22,PI,2205508,José de Freitas,39336,39457,42575
22,PI,2205516,Juazeiro do Piauí,5485,5491,5215
22,PI,2205524,Júlio Borges,5640,5653,5388
22,PI,2205532,Jurema,4777,4790,4426
22,PI,2205540,Lagoinha do Piauí,2858,2870,2934
22,PI,2205557,Lagoa Alegre,8577,8610,8263
22,PI,2205565,Lagoa do Barro do Piauí,4656,4658,4997
22,PI,2205573,Lagoa de São Francisco,6777,6795,6329
22,PI,2205581,Lagoa do Piauí,4075,4086,4805
22,PI,2205599,Lagoa do Sítio,5198,5219,4529
22,PI,2205607,Landri Sales,5283,5272,5315
22,PI,2205706,Luís Correia,30438,30558,30701
22,PI,2205805,Luzilândia,25504,25521,25382
22,PI,2205854,Madeiro,8342,8372,8046
22,PI,2205904,Manoel Emídio,5351,5352,5212
22,PI,2205953,Marcolândia,8543,8590,8541
22,PI,2206001,Marcos Parente,4547,4546,4729
22,PI,2206050,Massapê do Piauí,6449,6456,5233
22,PI,2206100,Matias Olímpio,10958,10979,10712
22,PI,2206209,Miguel Alves,33833,33901,32151
22,PI,2206308,Miguel Leão,1242,1239,1318
22,PI,2206357,Milton Brandão,6608,6603,6543
22,PI,2206407,Monsenhor Gil,10564,10563,10260
22,PI,2206506,Monsenhor Hipólito,7767,7785,7550
22,PI,2206605,Monte Alegre do Piauí,10615,10618,10683
22,PI,2206654,Morro Cabeça no Tempo,4530,4527,4361
22,PI,2206670,Morro do Chapéu do Piauí,6811,6825,6422
22,PI,2206696,Murici dos Portelas,9209,9258,9841
22,PI,2206704,Nazaré do Piauí,7322,7307,6660
22,PI,2206720,Nazária,8602,8632,10278
22,PI,2206753,Nossa Senhora de Nazaré,4891,4911,5195
22,PI,2206803,Nossa Senhora dos Remédios,8723,8751,8523
22,PI,2206902,Novo Oriente do Piauí,6556,6548,6081
22,PI,2206951,Novo Santo Antônio,3003,3014,2820
22,PI,2207009,Oeiras,37085,37138,38192
22,PI,2207108,Olho D'Água do Piauí,2468,2477,2646
22,PI,2207207,Padre Marcos,6873,6879,6379
22,PI,2207306,Paes Landim,4126,4124,4100
22,PI,2207355,Pajeú do Piauí,3404,3416,3001
22,PI,2207405,Palmeira do Piauí,5036,5029,4954
22,PI,2207504,Palmeirais,14587,14633,13156
22,PI,2207553,Paquetá,3937,3931,3818
22,PI,2207603,Parnaguá,10819,10846,9429
22,PI,2207702,Parnaíba,153482,153863,163087
22,PI,2207751,Passagem Franca do Piauí,4323,4331,4144
22,PI,2207777,Patos do Piauí,6406,6420,5425
22,PI,2207793,Pau D'Arco do Piauí,4065,4084,3879
22,PI,2207801,Paulistana,20554,20583,21080
22,PI,2207850,Pavussu,3669,3662,3620
22,PI,2207900,Pedro II,38778,38812,37945
22,PI,2207934,Pedro Laurentino,2544,2551,2458
22,PI,2207959,Nova Santa Rita,4383,4392,4059
22,PI,2208007,Picos,78431,78627,82028
22,PI,2208106,Pimenteiras,12139,12150,11172
22,PI,2208205,Pio IX,18459,18492,17586
22,PI,2208304,Piracuruca,28874,28952,28906
22,PI,2208403,Piripiri,63787,63829,65762
22,PI,2208502,Porto,12608,12646,12122
22,PI,2208551,Porto Alegre do Piauí,2720,2728,2342
22,PI,2208601,Prata do Piauí,3150,3149,3042
22,PI,2208650,Queimada Nova,9017,9041,8734
22,PI,2208700,Redenção do Gurguéia,8796,8814,8393
22,PI,2208809,Regeneração,17979,17979,17108
22,PI,2208858,Riacho Frio,4309,4306,4112
22,PI,2208874,Ribeira do Piauí,4488,4499,4043
22,PI,2208908,Ribeiro Gonçalves,7376,7408,6164
22,PI,2209005,Rio Grande do Piauí,6433,6434,5789
22,PI,2209104,Santa Cruz do Piauí,6247,6254,5834
22,PI,2209153,Santa Cruz dos Milagres,4033,4046,3432
22,PI,2209203,Santa Filomena,6254,6256,6084
22,PI,2209302,Santa Luz,5882,5903,5339
22,PI,2209351,Santana do Piauí,4642,4650,4124
22,PI,2209377,Santa Rosa do Piauí,5255,5254,4645
22,PI,2209401,Santo Antônio de Lisboa,6441,6466,5842
22,PI,2209450,Santo Antônio dos Milagres,2166,2172,2141
22,PI,2209500,Santo Inácio do Piauí,3803,3809,3645
22,PI,2209559,São Braz do Piauí,4451,4454,4359
22,PI,2209609,São Félix do Piauí,2932,2923,2842
22,PI,2209658,São Francisco de Assis do Piauí,5779,5801,5561
22,PI,2209708,São Francisco do Piauí,6420,6417,5386
22,PI,2209757,São Gonçalo do Gurguéia,3057,3071,2960
22,PI,2209807,São Gonçalo do Piauí,5030,5044,4842
22,PI,2209856,São João da Canabrava,4614,4619,4190
22,PI,2209872,São João da Fronteira,6064,6084,5525
22,PI,2209906,São João da Serra,6122,6106,6118
22,PI,2209955,São João da Varjota,4848,4856,4375
22,PI,2209971,São João do Arraial,8038,8085,8202
22,PI,2210003,São João do Piauí,20662,20720,21506
22,PI,2210052,São José do Divino,5354,5361,4842
22,PI,2210102,São José do Peixe,3741,3737,3288
22,PI,2210201,São José do Piauí,6700,6696,6600
22,PI,2210300,São Julião,6371,6379,5998
22,PI,2210359,São Lourenço do Piauí,4577,4581,4411
22,PI,2210375,São Luis do Piauí,2646,2648,2279
22,PI,2210383,São Miguel da Baixa Grande,2454,2456,2269
22,PI,2210391,São Miguel do Fidalgo,3038,3037,2824
22,PI,2210409,São Miguel do Tapuio,17639,17617,17544
22,PI,2210508,São Pedro do Piauí,14324,14356,13776
22,PI,2210607,São Raimundo Nonato,34877,35035,39036
22,PI,2210623,Sebastião Barros,3451,3434,3187
22,PI,2210631,Sebastião Leal,4303,4311,4427
22,PI,2210656,Sigefredo Pacheco,10058,10074,9465
22,PI,2210706,Simões,14649,14664,14344
22,PI,2210805,Simplício Mendes,12746,12778,13842
22,PI,2210904,Socorro do Piauí,4563,4557,4151
22,PI,2210938,Sussuapara,6767,6801,6221
22,PI,2210953,Tamboril do Piauí,2929,2939,2949
22,PI,2210979,Tanque do Piauí,2773,2781,2294
22,PI,2211001,Teresina,868075,871126,868523
22,PI,2211100,União,44569,44649,46136
22,PI,2211209,Uruçuí,21655,21746,25166
22,PI,2211308,Valença do Piauí,20929,20940,22316
22,PI,2211357,Várzea Branca,4938,4930,5055
22,PI,2211407,Várzea Grande,4386,4382,4418
22,PI,2211506,Vera Mendes,3080,3082,3084
22,PI,2211605,Vila Nova do Piauí,2952,2935,2764
22,PI,2211704,Wall Ferraz,4471,4479,4020
23,CE,2300101,Abaiara,11853,11965,9670
23,CE,2300150,Acarape,15036,15140,13553
23,CE,2300200,Acaraú,63104,63556,64551
23,CE,2300309,Acopiara,54481,54687,44601
23,CE,2300408,Aiuaba,17493,17584,13661
23,CE,2300507,Alcântaras,11781,11846,11359
23,CE,2300606,Altaneira,7650,7712,6782
23,CE,2300705,Alto Santo,17196,16077,14157
23,CE,2300754,Amontada,43829,44195,47486
23,CE,2300804,Antonina do Norte,7378,7402,7054
23,CE,2300903,Apuiarés,14672,14742,12974
23,CE,2301000,Aquiraz,80935,81581,92281
23,CE,2301109,Aracati,74975,75392,82476
23,CE,2301208,Aracoiaba,26535,26600,25522
23,CE,2301257,Ararendá,10959,10983,11096
23,CE,2301307,Araripe,21654,21707,19791
23,CE,2301406,Aratuba,11802,11759,12110
23,CE,2301505,Arneiroz,7844,7848,7304
23,CE,2301604,Assaré,23478,23537,21703
23,CE,2301703,Aurora,24610,24567,23173
23,CE,2301802,Baixio,6303,6318,5697
23,CE,2301851,Banabuiú,18256,18313,16447
23,CE,2301901,Barbalha,61228,61662,72700
23,CE,2301950,Barreira,22573,22715,22412
23,CE,2302008,Barro,22758,22834,19313
23,CE,2302057,Barroquinha,15044,15069,14563
23,CE,2302107,Baturité,35941,36127,33335
23,CE,2302206,Beberibe,53949,54315,52726
23,CE,2302305,Bela Cruz,32722,32851,30050
23,CE,2302404,Boa Viagem,54577,54680,48213
23,CE,2302503,Brejo Santo,49842,50195,51034
23,CE,2302602,Camocim,63907,64147,62419
23,CE,2302701,Campos Sales,27470,27513,25132
23,CE,2302800,Canindé,77244,77484,73969
23,CE,2302909,Capistrano,17786,17830,16005
23,CE,2303006,Caridade,22782,23011,15898
23,CE,2303105,Cariré,18459,18470,17633
23,CE,2303204,Caririaçu,26987,27008,26236
23,CE,2303303,Cariús,18699,18700,16398
23,CE,2303402,Carnaubal,17685,17763,17211
23,CE,2303501,Cascavel,72232,72706,70498
23,CE,2303600,Catarina,20871,21041,9950
23,CE,2303659,Catunda,10376,10410,10425
23,CE,2303709,Caucaia,365212,368918,372413
23,CE,2303808,Cedro,25585,25612,22216
23,CE,2303907,Chaval,13091,13112,12443
23,CE,2303931,Choró,13565,13608,11414
23,CE,2303956,Chorozinho,20274,20286,20174
23,CE,2304004,Coreaú,23239,23340,20944
23,CE,2304103,Crateús,75159,75241,75394
23,CE,2304202,Crato,133031,133913,130858
23,CE,2304236,Croatá,18133,18201,17492
23,CE,2304251,Cruz,24977,25121,29360
23,CE,2304269,Deputado Irapuan Pinheiro,9662,9698,8470
23,CE,2304277,Ereré,7225,7254,6466
23,CE,2304285,Eusébio,54337,55035,73667
23,CE,2304301,Farias Brito,19389,19330,18226
23,CE,2304350,Forquilha,24452,24680,22848
23,CE,2304400,Fortaleza,2686612,2703391,2596157
23,CE,2304459,Fortim,16631,16776,17308
23,CE,2304509,Frecheirinha,14134,14195,15660
23,CE,2304608,General Sampaio,7694,7767,6734
23,CE,2304657,Graça,14407,14415,13805
23,CE,2304707,Granja,54962,55170,53352
23,CE,2304806,Granjeiro,4814,4784,4843
23,CE,2304905,Groaíras,11144,11219,10889
23,CE,2304954,Guaiúba,26290,26508,22283
23,CE,2305001,Guaraciaba do Norte,40784,40921,42063
23,CE,2305100,Guaramiranga,5132,5073,5676
23,CE,2305209,Hidrolândia,20053,20126,17854
23,CE,2305233,Horizonte,68529,69688,69999
23,CE,2305266,Ibaretama,13369,13385,11927
23,CE,2305308,Ibiapina,25082,25165,23966
23,CE,2305332,Ibicuitinga,12629,12730,11582
23,CE,2305357,Icapuí,20060,20183,21400
23,CE,2305407,Icó,68162,68303,62125
23,CE,2305506,Iguatu,103074,103633,97733
23,CE,2305605,Independência,26187,26196,24047
23,CE,2305654,Ipaporanga,11596,11597,11575
23,CE,2305704,Ipaumirim,12485,12507,12204
23,CE,2305803,Ipu,42058,42148,41083
23,CE,2305902,Ipueiras,38114,38064,36751
23,CE,2306009,Iracema,14326,14351,13993
23,CE,2306108,Irauçuba,24305,24450,23944
23,CE,2306207,Itaiçaba,7866,7904,7532
23,CE,2306256,Itaitinga,38325,38661,60706
23,CE,2306306,Itapajé,53067,53448,46495
23,CE,2306405,Itapipoca,130539,131687,132711
23,CE,2306504,Itapiúna,20520,20653,17211
23,CE,2306553,Itarema,42215,42595,42698
23,CE,2306603,Itatira,21836,22018,20444
23,CE,2306702,Jaguaretama,18147,18133,17255
23,CE,2306801,Jaguaribara,11492,11580,10344
23,CE,2306900,Jaguaribe,34636,34592,32945
23,CE,2307007,Jaguaruana,33834,33960,30181
23,CE,2307106,Jardim,27181,27187,27335
23,CE,2307205,Jati,8130,8150,7821
23,CE,2307254,Jijoca de Jericoacoara,20087,20351,29472
23,CE,2307304,Juazeiro do Norte,276264,278264,269435
23,CE,2307403,Jucás,24892,24949,22926
23,CE,2307502,Lavras da Mangabeira,31492,31476,30693
